ensembl_gene_id;name_1006
YCR038C;regulation of small GTPase mediated signal transduction
YCR038C;incipient cellular bud site
YCR038C;axial cellular bud site selection
YCR038C;bipolar cellular bud site selection
YCR038C;small GTPase mediated signal transduction
YCR038C;cellular bud neck
YCR038C;cellular bud site selection
YCR038C;cell cortex
YCR038C;intracellular
YCR038C;cytoplasm
YCR038C;
YOL155C;fungal-type cell wall
YOL155C;anchored component of membrane
YOL155C;extracellular region
YOL155C;fungal-type cell wall organization
YOL155C;metabolic process
YOL155C;glucosidase activity
YIL009C-A;ATP-dependent DNA/RNA helicase activity
YIL009C-A;DNA duplex unwinding
YIL009C-A;telomeric DNA binding
YIL009C-A;telomerase holoenzyme complex
YIL009C-A;telomere maintenance via telomerase
YIL009C-A;chromosome, telomeric region
YIL009C-A;GTPase activity
YIL009C-A;chromosome
YIL009C-A;nucleus
YIL009C-A;obsolete ATP catabolic process
YIL009C-A;obsolete GTP catabolic process
YJR040W;Golgi medial cisterna
YJR040W;chloride transport
YJR040W;chloride channel activity
YJR040W;voltage-gated chloride channel activity
YJR040W;chloride channel complex
YJR040W;cellular copper ion homeostasis
YJR040W;regulation of ion transmembrane transport
YJR040W;ion channel activity
YJR040W;voltage-gated ion channel activity
YJR040W;fungal-type vacuole
YJR040W;Golgi apparatus
YJR040W;endosome
YJR040W;cellular iron ion homeostasis
YJR040W;ion transport
YJR040W;plasma membrane
YJR040W;endoplasmic reticulum
YJR040W;integral component of membrane
YJR040W;transmembrane transport
YJR040W;transport
YJR040W;membrane
YJR040W;endoplasmic reticulum membrane
YJR040W;endosome membrane
YJR040W;vacuolar membrane
YJR040W;adenyl nucleotide binding
YJR040W;Golgi membrane
YJR040W;regulation of anion transport
YJL037W;integral component of membrane
YJL037W;ascospore wall assembly
YOR059C;lipid catabolic process
YOR059C;lipid particle
YOR059C;lipid metabolic process
YOR059C;biological_process
YOR059C;molecular_function
YOR059C;hydrolase activity
YOR059C;integral component of membrane
YOR059C;membrane
YOR059C;lipid homeostasis
YOR059C;lysophospholipase activity
YMR325W;response to stress
YGL149W;integral component of membrane
YGR271W;cytoplasmic translation
YGR271W;ATP binding
YGR271W;cytoplasm
YGR271W;nucleic acid binding
YGR271W;regulation of translation
YGR271W;defense response to virus
YGR271W;RNA helicase activity
YGR271W;protein binding
YGR173W;cytoplasmic translation
YGR173W;GTP binding
YGR173W;cytoplasm
YNR002C;nitrogen utilization
YNR002C;ammonium transmembrane transporter activity
YNR002C;ion transport
YNR002C;ammonium transport
YNR002C;plasma membrane
YNR002C;integral component of membrane
YNR002C;transport
YNR002C;membrane
YNR002C;mitochondrion
YNR002C;ammonium transmembrane transport
YMR172C-A;integral component of membrane
YIL158W;fungal-type vacuole
YIL158W;vacuolar membrane
YIL158W;vacuole
YIL158W;cell cycle
YIL158W;biological_process
YIL158W;molecular_function
YIL158W;integral component of membrane
YIL158W;membrane
YBR086C;protein localization to plasma membrane
YBR086C;plasma membrane
YBR086C;integral component of membrane
YBR086C;lipid binding
YBR086C;endoplasmic reticulum membrane organization
YBR086C;regulation of phosphatidylinositol dephosphorylation
YBR086C;cortical endoplasmic reticulum
YBR086C;cellular bud membrane
YLR361C-A;biological_process
YLR361C-A;molecular_function
YLR361C-A;cellular_component
YOR027W;cytoplasm
YOR027W;mRNA binding
YOR027W;protein folding
YOR027W;negative regulation of catalytic activity
YOR027W;ATPase inhibitor activity
YOR027W;Hsp70 protein binding
YOR027W;Hsp90 protein binding
YOR027W;protein binding
YER048W-A;iron-sulfur cluster assembly
YER048W-A;mitochondrial matrix
YER048W-A;extrinsic component of mitochondrial inner membrane
YER048W-A;L-cysteine desulfurase complex
YML090W;integral component of membrane
YDR210W-B;DNA-directed DNA polymerase activity
YDR210W-B;ribonuclease activity
YDR210W-B;transposition, RNA-mediated
YDR210W-B;DNA recombination
YDR210W-B;aspartic-type endopeptidase activity
YDR210W-B;nucleotidyltransferase activity
YDR210W-B;nuclease activity
YDR210W-B;RNA-directed DNA polymerase activity
YDR210W-B;endonuclease activity
YDR210W-B;nucleic acid binding
YDR210W-B;nucleotide binding
YDR210W-B;ATP binding
YDR210W-B;metabolic process
YDR210W-B;DNA binding
YDR210W-B;RNA binding
YDR210W-B;transferase activity
YDR210W-B;catalytic activity
YDR210W-B;proteolysis
YDR210W-B;peptidase activity
YDR210W-B;metal ion binding
YDR210W-B;hydrolase activity
YDR210W-B;nucleus
YDR210W-B;cytoplasm
YDR210W-B;RNA-DNA hybrid ribonuclease activity
YDR210W-B;DNA integration
YDR210W-B;transposition
YDR210W-B;retrotransposon nucleocapsid
YDR210W-B;viral procapsid maturation
YDR210W-B;DNA biosynthetic process
YDR210W-B;viral release from host cell
YDR210W-B;RNA-dependent DNA biosynthetic process
YDR210W-B;RNA phosphodiester bond hydrolysis
YHR164C;5'-flap endonuclease activity
YHR164C;meiotic DNA double-strand break processing
YHR164C;single-stranded DNA endodeoxyribonuclease activity
YHR164C;obsolete DNA strand annealing activity
YHR164C;DNA-dependent DNA replication
YHR164C;ATP-dependent DNA helicase activity
YHR164C;lagging strand elongation
YHR164C;helicase activity
YHR164C;telomere maintenance
YHR164C;nuclear chromosome, telomeric region
YHR164C;nucleotide binding
YHR164C;ATP binding
YHR164C;DNA replication
YHR164C;DNA binding
YHR164C;DNA repair
YHR164C;replicative cell aging
YHR164C;hydrolase activity
YHR164C;nucleus
YHR164C;cytoplasm
YHR164C;cytosol
YHR164C;cellular response to DNA damage stimulus
YHR164C;metal ion binding
YHR164C;4 iron, 4 sulfur cluster binding
YHR164C;obsolete ATP catabolic process
YHR164C;DNA strand renaturation
YHR164C;DNA duplex unwinding
YHR164C;DNA catabolic process, endonucleolytic
YHR164C;nuclease activity
YHR164C;single-stranded DNA-dependent ATPase activity
YHR164C;site of double-strand break
YHR164C;DNA replication, Okazaki fragment processing
YHR164C;DNA double-strand break processing
YHR164C;5'-3' DNA helicase activity
YGR278W;U2-type spliceosomal complex
YGR278W;RNA metabolic process
YGR278W;U2-type catalytic step 1 spliceosome
YGR278W;mRNA splicing, via spliceosome
YGR278W;spliceosomal complex
YGR278W;molecular_function
YGR278W;RNA splicing
YGR278W;mRNA processing
YGR278W;nucleus
YGR278W;cytoplasm
YGR278W;binding
YGR278W;RNA binding
YGR278W;protein binding
Q0085;hydrogen ion transmembrane transporter activity
Q0085;proton-transporting ATP synthase complex, coupling factor F(o)
Q0085;mitochondrial proton-transporting ATP synthase complex, coupling factor F(o)
Q0085;ATP biosynthetic process
Q0085;proton-transporting ATPase activity, rotational mechanism
Q0085;proton-transporting ATP synthase activity, rotational mechanism
Q0085;ATP synthesis coupled proton transport
Q0085;proton transport
Q0085;ion transport
Q0085;ATPase activity
Q0085;integral component of membrane
Q0085;transport
Q0085;membrane
Q0085;mitochondrial inner membrane
Q0085;mitochondrion
YPR150W;integral component of membrane
YKL204W;regulation of growth
YKL204W;eukaryotic initiation factor 4E binding
YKL204W;cytoplasmic stress granule
YKL204W;mRNA cap binding complex
YKL204W;negative regulation of translation
YKL204W;regulation of translation
YKL204W;nucleotide binding
YKL204W;ATP binding
YKL204W;cytoplasm
YKL204W;polysome
YKL204W;deadenylation-dependent decapping of nuclear-transcribed mRNA
YKL204W;mRNA catabolic process
YDR462W;mitochondrial large ribosomal subunit
YDR462W;mitochondrial translation
YDR462W;structural constituent of ribosome
YDR462W;intracellular ribonucleoprotein complex
YDR462W;ribosome
YDR462W;mitochondrion
YMR273C;chromatin silencing
YMR273C;obsolete cytokinesis after mitosis checkpoint
YMR273C;
YMR273C;regulation of protein localization
YMR273C;incipient cellular bud site
YMR273C;nuclear pore
YMR273C;mRNA transport
YMR273C;cellular bud tip
YMR273C;mRNA export from nucleus
YMR273C;establishment of cell polarity
YMR273C;cytoplasm
YMR273C;transport
YMR273C;cell aging
YMR273C;cellular bud neck
YMR273C;regulation of catalytic activity
YMR273C;positive regulation of G2/M transition of mitotic cell cycle
YMR273C;cell wall organization
YJL162C;heat shock protein binding
YJL162C;unfolded protein binding
YJL162C;protein folding
YJL162C;biological_process
YJL162C;molecular_function
YJL162C;nucleus
YJL162C;cytoplasm
YMR175W-A;biological_process
YMR175W-A;molecular_function
YMR175W-A;cellular_component
YLL054C;plasma membrane
YLL054C;biological_process
YLL054C;transcription factor activity, sequence-specific DNA binding
YLL054C;DNA binding
YLL054C;sequence-specific DNA binding
YLL054C;transcription, DNA-templated
YLL054C;regulation of transcription, DNA-templated
YLL054C;zinc ion binding
YLL054C;metal ion binding
YLL054C;nucleus
YLL054C;regulation of transcription from RNA polymerase II promoter
YLL054C;transcription from RNA polymerase II promoter
YLL054C;RNA polymerase II transcription factor activity, sequence-specific DNA binding
YDL055C;GTP binding
YDL055C;cytoplasm
YDL055C;cell wall mannoprotein biosynthetic process
YDL055C;protein glycosylation
YDL055C;transferase activity
YDL055C;cell cycle
YDL055C;GDP-mannose biosynthetic process
YDL055C;nucleotidyltransferase activity
YDL055C;biosynthetic process
YDL055C;mannose-1-phosphate guanylyltransferase activity
YPR080W;GTPase activity
YPR080W;GTP binding
YPR080W;cytoplasm
YPR080W;mitochondrion
YPR080W;ribosome
YPR080W;cytoskeleton
YPR080W;eukaryotic translation elongation factor 1 complex
YPR080W;GDP binding
YPR080W;translation elongation factor activity
YPR080W;tRNA export from nucleus
YPR080W;translational elongation
YFL017W-A;mRNA splicing, via spliceosome
YFL017W-A;RNA binding
YFL017W-A;U2-type prespliceosome
YFL017W-A;U4/U6 x U5 tri-snRNP complex
YFL017W-A;U1 snRNP
YFL017W-A;U5 snRNP
YOL019W;fungal-type vacuole
YOL019W;vacuolar membrane
YOL019W;vacuole
YOL019W;plasma membrane
YOL019W;biological_process
YOL019W;molecular_function
YOL019W;integral component of membrane
YOL019W;membrane
YGL127C;regulation of transcription, DNA-templated
YGL127C;DNA repair
YGL127C;meiotic sister chromatid segregation
YGL127C;transcription from RNA polymerase II promoter
YGL127C;core mediator complex
YGL127C;DNA recombination
YGL127C;mediator complex
YGL127C;meiotic gene conversion
YGL127C;RNA polymerase II transcription cofactor activity
YLR266C;cytoplasm
YLR266C;zinc ion binding
YLR266C;regulation of transcription, DNA-templated
YLR266C;transcription, DNA-templated
YLR266C;nucleus
YLR266C;DNA binding
YLR266C;transcription from RNA polymerase II promoter
YLR266C;RNA polymerase II transcription factor activity, sequence-specific DNA binding
YLR266C;RNA polymerase II core promoter proximal region sequence-specific DNA binding
YLR266C;positive regulation of transcription from RNA polymerase II promoter in response to stress
YGR268C;cytoplasm
YHL033C;cytoplasmic translation
YHL033C;cytosolic large ribosomal subunit
YHL033C;structural constituent of ribosome
YHL033C;ribosome biogenesis
YHL033C;intracellular ribonucleoprotein complex
YHL033C;maturation of LSU-rRNA
YGL063C-A;
YKR076W;glutathione metabolic process
YKR076W;glutathione transferase activity
YKR076W;
YKR076W;fungal-type cell wall organization
YKR076W;transferase activity
YKR076W;cytoplasm
YKR076W;glutathione dehydrogenase (ascorbate) activity
YKR076W;protein binding
YKR076W;cell wall organization
YJR130C;cytoplasm
YJR130C;nucleus
YJR130C;pyridoxal phosphate binding
YJR130C;methionine biosynthetic process
YJR130C;transsulfuration
YJR130C;sulfur compound metabolic process
YJR130C;cystathionine gamma-synthase activity
YJR130C;catalytic activity
YEL007W;biological_process
YEL007W;molecular_function
YEL007W;nucleus
YEL007W;cytoplasm
YMR285C;endoribonuclease activity
YMR285C;exonuclease activity
YMR285C;rRNA processing
YMR285C;nuclease activity
YMR285C;intracellular
YMR285C;RNA binding
YMR285C;hydrolase activity
YMR285C;nucleus
YMR285C;cytoplasm
YMR285C;RNA phosphodiester bond hydrolysis, endonucleolytic
YBR104W;mitochondrial transport
YBR104W;integral component of membrane
YBR104W;transmembrane transport
YBR104W;transport
YBR104W;membrane
YBR104W;mitochondrial inner membrane
YBR104W;mitochondrion
YBR104W;organic acid transmembrane transporter activity
YBR104W;organic acid transport
YPL263C;biological_process
YPL263C;molecular_function
YPL263C;cytoplasm
YPL263C;protein binding
YER096W;cytoplasm
YER096W;ascospore formation
YER096W;enzyme activator activity
YER096W;prospore membrane
YER096W;chitin biosynthetic process
YER096W;positive regulation of catalytic activity
YER096W;protein binding
YER096W;cell wall organization
YOR325W;
YIL128W;methionine metabolic process
YIL128W;nucleotide-excision repair
YIL128W;cellular response to DNA damage stimulus
YIL128W;transcription, DNA-templated
YIL128W;DNA repair
YIL128W;transcription from RNA polymerase II promoter
YIL128W;molecular_function
YIL128W;nucleus
YIL128W;cytoplasm
YIL128W;binding
YIL128W;cytosol
YIL128W;iron-sulfur cluster assembly
YIL128W;DNA metabolic process
YIL128W;response to organic substance
YIL128W;response to UV
YDR311W;cytosol
YDR311W;transcription, DNA-templated
YDR311W;nucleus
YDR311W;holo TFIIH complex
YDR311W;transcription from RNA polymerase II promoter
YDR311W;phosphatidylinositol-3-phosphate binding
YDR311W;nucleotide-excision repair factor 3 complex
YDR311W;phosphorylation of RNA polymerase II C-terminal domain
YDR311W;core TFIIH complex
YDR311W;nucleotide-excision repair
YDR311W;transcription from RNA polymerase I promoter
YDR311W;phosphatidylinositol-5-phosphate binding
YKL088W;purine nucleotide binding
YKL088W;phosphopantothenoylcysteine decarboxylase complex
YKL088W;phosphopantothenoylcysteine decarboxylase activity
YKL088W;coenzyme A biosynthetic process
YKL088W;response to salt stress
YKL088W;catalytic activity
YKL088W;cytoplasm
YKL088W;CoA-synthesizing protein complex
YJL046W;cellular protein modification process
YJL046W;lipoate-protein ligase activity
YJL046W;protein lipoylation
YJL046W;nucleotide binding
YJL046W;ligase activity
YJL046W;ATP binding
YJL046W;transferase activity
YJL046W;catalytic activity
YJL046W;mitochondrion
YLR228C;positive regulation of sterol import by positive regulation of transcription from RNA polymerase II promoter
YLR228C;positive regulation of ergosterol biosynthetic process by positive regulation of transcription from RNA polymerase II promoter
YLR228C;perinuclear region of cytoplasm
YLR228C;RNA polymerase II core promoter proximal region sequence-specific DNA binding
YLR228C;transcription factor activity, sequence-specific DNA binding
YLR228C;transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding
YLR228C;DNA binding
YLR228C;sequence-specific DNA binding
YLR228C;transcription, DNA-templated
YLR228C;regulation of transcription, DNA-templated
YLR228C;zinc ion binding
YLR228C;metal ion binding
YLR228C;nucleus
YLR228C;cytoplasm
YLR228C;membrane
YLR228C;RNA polymerase II transcription factor activity, sequence-specific DNA binding
YER053C-A;biological_process
YER053C-A;endoplasmic reticulum
YER053C-A;endoplasmic reticulum membrane
YER053C-A;molecular_function
YER053C-A;integral component of membrane
YER053C-A;membrane
